id,order_id,product_id,qty,unit_price,discount
40978,15275,542,44,373.17,740.26
40979,15275,337,22,495.92,1093.46
40980,15276,698,7,389.06,204.9
40981,15276,499,9,62.16,57.28
40982,15276,339,27,203.09,548.66
40983,15277,28,41,90.27,488.05
40984,15277,265,17,198.57,25.51
40985,15278,621,39,22.24,14.91
40986,15279,579,39,228.23,1317.23
40987,15279,680,41,114.58,622.59
40988,15280,520,20,190.71,33.95
40989,15281,497,1,382.12,48.71
40990,15281,32,10,365.39,443.66
40991,15281,547,40,370.6,60.18
40992,15281,350,39,65.23,305.16
40993,15282,531,5,159.08,82.9
40994,15282,239,49,284.79,1706.12
40995,15282,697,11,56.96,72.2
40996,15282,325,41,139.37,119.15
40997,15283,139,37,466.42,2505.18
40998,15283,82,37,413.58,1760.22
40999,15284,453,10,165.46,112.87
41000,15284,208,18,258.83,533.9
41001,15284,370,32,464.45,1424.19
41002,15285,771,12,182.56,272.66
41003,15285,402,40,270.25,579.24
41004,15286,249,4,376.83,84.1
41005,15286,657,23,142.78,347.72
41006,15286,417,13,122.53,139.35
41007,15287,253,17,451.42,596.59
41008,15287,33,3,89.56,34.04
41009,15287,119,29,192.97,306.86
41010,15288,133,41,440.03,445.19
41011,15288,594,44,219.58,1414.6
41012,15289,506,37,280.29,1401.07
41013,15289,675,38,382.77,1397.34
41014,15290,244,34,92.37,151.98
41015,15290,631,39,163.53,629.76
41016,15291,169,21,458.28,327.6
41017,15292,757,16,322.33,660.35
41018,15292,786,14,341.44,198.53
41019,15293,38,28,66.57,137.82
41020,15293,753,41,142.55,533.56
41021,15294,298,36,439.04,271.59
41022,15294,727,32,483.41,1744.77
41023,15294,186,21,37.26,31.68
41024,15294,265,32,341.23,1384.04
41025,15295,425,15,427.82,219.08
41026,15295,219,26,374.26,591.6
41027,15295,679,3,257.15,31.26
41028,15296,455,26,132.94,257.23
41029,15296,783,43,207.11,1102.9
41030,15297,280,18,71.1,159.43
41031,15298,469,38,249.01,638.09
41032,15298,700,29,213.77,553.49
41033,15299,394,16,385.76,379.04
41034,15299,517,11,124.86,124.3
41035,15299,521,19,125.26,328.43
41036,15299,553,1,160.46,18.47
41037,15299,340,23,226.66,145.9
41038,15299,188,45,346.15,2057.84
41039,15300,731,37,421.92,1137.55
41040,15301,609,19,138.68,12.88
41041,15301,543,45,423.14,1301.99
41042,15301,69,29,463.77,1596.35
41043,15302,760,36,194.25,726.46
41044,15302,351,47,366.11,2527.83
41045,15303,586,21,185.73,304.29
41046,15304,518,4,48.43,26.21
41047,15304,89,29,82.19,245.04
41048,15305,795,25,22.69,63.16
41049,15305,281,14,250.54,329.7
41050,15305,618,12,154.86,189.39
41051,15306,91,14,112.49,29.24
41052,15306,106,8,357.43,241.87
41053,15307,714,25,341.1,1020.58
41054,15308,380,3,156.79,64.73
41055,15308,499,12,417.42,214.03
41056,15308,77,33,372.46,37.47
41057,15309,503,35,242.17,114.29
41058,15309,553,19,250.61,412.03
41059,15309,798,14,111.86,201.43
41060,15310,490,26,182.3,539.4
41061,15310,754,31,383.81,541.14
41062,15311,548,14,123.53,183.34
41063,15312,107,34,333.28,439.82
41064,15313,403,20,53.79,33.5
41065,15313,368,50,223.77,36.13
41066,15314,757,23,355.44,4099.65
41067,15315,98,46,311.78,855.13
41068,15316,531,22,454.84,1169.75
41069,15316,423,23,128.69,292.27
41070,15316,277,12,270.34,388.65
41071,15317,266,31,292.73,581.71
41072,15317,192,1,214.62,19.8
41073,15318,332,14,199.46,95.41
41074,15318,422,23,243.32,798.39
41075,15318,620,21,193.27,464.79
41076,15319,117,35,439.03,1364.9
41077,15320,11,20,405.02,700.32
41078,15320,25,33,341.1,208.67
41079,15321,407,29,111.49,267.96
41080,15321,145,32,398.36,553.32
41081,15322,617,8,17.68,5.1
41082,15323,535,20,327.02,2572.17
41083,15323,738,18,34.81,73.76
41084,15324,351,39,292.15,740.83
41085,15324,11,29,190.13,461.5
41086,15325,489,37,68.6,27.02
41087,15325,132,9,440.93,449.89
41088,15325,618,30,126.13,177.06
41089,15325,212,32,230.09,53.27
41090,15325,86,7,234.76,85.79
41091,15326,460,47,198.36,1281.58
41092,15326,335,40,277.6,1633.9
41093,15326,703,36,388.95,1991.42
41094,15326,89,49,173.26,1101.38
41095,15327,224,6,308.72,25.98
41096,15327,122,34,436.72,439.75
41097,15327,196,38,63.19,160.69
41098,15328,689,17,215.71,492.91
41099,15328,659,21,294.76,611.72
41100,15328,745,43,358.7,1599.76
41101,15328,280,9,102.62,15.79
41102,15328,232,29,358.25,1492.15
41103,15329,127,43,150.03,2.7
41104,15329,778,31,157.19,266.14
41105,15330,127,2,85.32,6.37
41106,15330,511,25,464.77,1096.74
41107,15331,482,40,51.31,77.97
41108,15331,783,49,209.81,170.65
41109,15331,453,47,342.23,1193.05
41110,15331,37,32,40.3,13.93
41111,15331,217,7,262.31,248.04
41112,15331,5,31,481.68,322.38
41113,15332,258,38,46.91,202.17
41114,15332,270,29,219.6,324.77
41115,15333,615,49,241.19,670.8
41116,15333,236,5,203.42,498.06
41117,15333,306,38,196.76,142.1
41118,15334,465,42,244.47,844.52
41119,15334,22,38,442.51,978.94
41120,15335,482,16,423.8,44.99
41121,15335,178,46,345.23,2004.34
41122,15336,566,40,246.17,1219.42
41123,15336,182,8,273.33,206.31
41124,15336,162,46,472.38,1621.41
41125,15336,122,35,452.2,2364.53
41126,15337,36,9,247.86,811.22
41127,15337,345,30,61.29,659.38
41128,15337,498,4,412.56,596.75
41129,15338,29,4,173.09,86.46
41130,15338,11,42,62.09,307.26
41131,15339,236,6,326.29,133.19
41132,15340,183,12,373.2,77.51
41133,15341,207,8,242.05,844.64
41134,15342,117,29,14.08,23.31
41135,15343,609,32,411.01,324.49
41136,15343,200,50,103.8,482.69
41137,15343,90,21,254.8,487.38
41138,15344,633,44,317.27,594.91
41139,15344,402,50,436.11,1345.0
41140,15344,155,15,478.16,711.31
41141,15345,675,1,12.27,1.57
41142,15345,501,15,380.58,519.8
41143,15346,169,6,264.61,42.88
41144,15346,732,23,177.26,435.39
41145,15346,285,13,80.07,142.07
41146,15346,245,4,460.6,225.51
41147,15347,744,33,152.82,604.64
41148,15347,292,40,296.48,126.71
41149,15348,547,30,397.01,1538.84
41150,15348,28,13,247.61,89.62
41151,15348,175,2,383.96,100.56
41152,15349,682,29,420.62,320.1
41153,15349,369,20,282.36,7.39
41154,15349,515,22,86.73,71.14
41155,15349,12,49,123.43,859.09
41156,15349,115,47,249.62,1065.5
41157,15350,166,44,16.52,91.08
41158,15351,129,13,308.28,118.12
41159,15351,197,40,456.25,2317.61
41160,15351,186,3,236.98,28.3
41161,15352,754,23,66.84,660.64
41162,15352,463,31,298.74,4803.92
41163,15352,516,19,240.75,598.94
41164,15353,435,35,461.73,1198.96
41165,15353,489,7,70.51,10.46
41166,15353,670,35,98.07,168.25
41167,15354,92,43,396.13,188.68
41168,15354,252,20,336.23,2932.64
41169,15354,288,28,259.05,2917.09
41170,15355,455,2,240.61,2.12
41171,15355,260,15,459.35,195.52
41172,15355,427,37,156.24,646.33
41173,15356,452,3,464.81,47.17
41174,15356,448,26,298.99,157.73
41175,15357,145,17,407.26,619.17
41176,15357,461,44,19.37,106.01
41177,15357,392,26,431.69,1077.14
41178,15357,773,30,215.51,312.36
41179,15357,292,43,187.89,311.17
41180,15358,399,41,272.6,1103.15
41181,15358,119,47,371.71,1359.32
41182,15358,12,32,243.9,353.0
41183,15359,703,38,183.56,301.13
41184,15359,794,12,232.76,1411.14
41185,15359,402,32,470.61,515.38
41186,15359,581,4,435.07,1.32
41187,15360,18,16,7.77,16.19
41188,15360,321,7,169.8,91.79
41189,15361,221,28,274.75,258.71
41190,15361,293,12,376.7,284.04
41191,15361,182,4,169.47,18.29
41192,15362,383,27,375.09,655.5
41193,15362,401,7,32.15,20.85
41194,15362,501,36,191.09,788.22
41195,15362,746,25,324.26,944.76
41196,15363,259,18,316.29,752.42
41197,15363,576,15,290.22,611.02
41198,15364,643,26,295.78,672.49
41199,15364,528,39,364.32,1298.27
41200,15365,132,36,315.15,593.25
41201,15365,238,9,77.85,39.3
41202,15365,479,30,101.08,358.33
41203,15365,209,45,220.01,878.71
41204,15365,219,1,491.07,4.11
41205,15366,669,3,143.54,30.05
41206,15366,532,43,71.83,114.73
41207,15367,262,48,443.34,2968.52
41208,15368,305,11,50.68,81.56
41209,15368,749,38,338.15,82.77
41210,15368,392,33,291.51,834.5
41211,15368,694,36,197.09,167.56
41212,15368,276,49,347.89,891.85
41213,15369,334,8,26.67,9.56
41214,15369,571,42,333.76,83.33
41215,15369,760,11,150.21,211.35
41216,15370,372,38,400.1,2004.66
41217,15371,661,36,115.5,468.13
41218,15371,378,5,497.26,258.94
41219,15371,386,24,454.88,67.77
41220,15372,235,28,114.42,118.3
41221,15372,559,41,20.95,2.33
41222,15373,377,28,226.29,792.83
41223,15373,434,34,433.39,1928.13
41224,15373,500,11,33.24,47.65
41225,15373,565,30,60.92,108.37
41226,15373,730,39,46.77,148.18
41227,15373,697,4,384.84,230.31
41228,15374,699,28,251.33,758.05
41229,15374,173,32,219.52,823.76
41230,15374,770,10,375.51,524.87
41231,15374,474,34,449.28,56.07
41232,15375,275,11,44.95,50.95
41233,15375,486,22,487.38,1455.86
41234,15375,147,48,92.35,104.95
41235,15376,222,24,398.41,709.85
41236,15376,633,36,127.52,156.21
41237,15376,713,38,410.34,2153.9
41238,15377,537,19,491.04,80.94
41239,15377,769,33,348.63,908.31
41240,15377,50,28,488.19,1849.63
41241,15378,520,28,181.59,661.16
41242,15379,121,48,468.68,2158.41
41243,15379,30,41,181.47,562.96
41244,15379,360,30,84.15,190.32
41245,15379,296,21,349.81,248.13
41246,15380,796,38,477.93,758.89
41247,15380,582,16,252.73,591.82
41248,15381,57,9,314.35,174.05
41249,15381,737,20,442.5,1182.0
41250,15382,403,22,441.58,765.24
41251,15383,530,42,135.34,395.17
41252,15383,789,2,291.92,3.06
41253,15384,296,11,448.47,345.04
41254,15384,596,32,26.46,26.6
41255,15384,365,24,250.13,27.87
41256,15384,590,29,421.82,790.4
41257,15385,332,47,125.96,880.79
41258,15385,422,15,318.05,2.59
41259,15386,555,32,496.19,1313.66
41260,15386,590,28,375.79,154.26
41261,15386,304,5,141.85,70.24
41262,15386,381,44,399.81,2209.22
41263,15387,53,35,265.09,74.35
41264,15387,777,40,452.68,327.34
41265,15388,509,42,9.4,22.06
41266,15388,498,16,354.92,534.11
41267,15388,517,30,360.96,448.4
41268,15389,600,47,212.57,1097.39
41269,15389,130,7,70.24,64.81
41270,15389,655,10,149.87,39.63
41271,15389,699,32,297.12,634.28
41272,15389,462,35,196.25,117.91
41273,15389,469,38,217.07,181.08
41274,15390,508,38,8.21,33.07
41275,15390,422,25,147.73,134.24
41276,15391,537,2,260.0,46.16
41277,15391,203,7,353.73,165.89
41278,15392,358,37,410.15,1545.89
41279,15392,162,42,364.67,1200.06
41280,15392,122,35,469.1,55.11
41281,15393,514,25,224.73,151.52
41282,15393,721,36,174.08,706.07
41283,15394,378,11,51.47,77.71
41284,15394,105,24,345.02,1094.03
41285,15394,618,28,108.91,300.06
41286,15395,485,22,210.16,41.74
41287,15395,416,7,109.95,88.54
41288,15395,331,41,303.92,1772.13
41289,15396,630,18,437.13,171.64
41290,15396,126,25,437.38,594.84
41291,15396,266,37,144.44,122.69
41292,15397,553,32,216.93,283.89
41293,15398,728,31,300.5,525.11
41294,15398,226,17,40.72,47.21
41295,15398,31,2,98.64,12.85
41296,15398,310,50,456.23,2473.53
41297,15399,471,41,326.04,88.53
41298,15399,687,23,457.57,597.67
41299,15399,222,5,41.95,11.54
41300,15400,578,22,211.83,575.15
41301,15400,452,14,257.14,110.54
41302,15400,194,28,275.09,833.43
41303,15401,242,11,181.0,180.77
41304,15401,390,33,363.67,860.18
41305,15401,264,6,384.91,37.11
41306,15402,581,20,9.26,19.78
41307,15402,757,37,349.46,900.39
41308,15403,282,36,241.37,660.87
41309,15403,616,19,258.52,593.32
41310,15403,174,20,259.28,598.07
41311,15403,211,1,365.2,23.58
41312,15403,652,31,259.39,1186.12
41313,15404,726,25,474.77,702.34
41314,15404,653,13,276.88,74.94
41315,15405,621,29,102.67,342.5
41316,15406,399,29,89.3,1020.58
41317,15406,319,21,113.36,203.17
41318,15406,473,34,173.34,2131.94
41319,15406,763,10,393.25,29.15
41320,15406,293,29,460.76,6867.23
41321,15407,629,2,423.18,94.33
41322,15407,788,7,164.7,92.9
41323,15408,484,34,109.09,207.17
41324,15408,210,19,253.99,140.62
41325,15408,777,34,404.0,1415.78
41326,15409,443,12,224.4,146.67
41327,15409,48,39,90.78,67.92
41328,15409,641,24,415.66,77.18
41329,15409,583,43,227.26,1345.33
41330,15410,262,27,98.21,315.21
41331,15410,276,20,298.27,477.3
41332,15411,798,47,341.92,2084.63
41333,15412,3,35,451.08,1713.1
41334,15412,716,14,246.11,166.56
41335,15412,586,23,401.28,1271.13
41336,15412,201,27,21.99,12.14
41337,15413,272,16,312.78,652.09
41338,15414,635,36,79.47,278.61
41339,15414,779,34,21.09,37.42
41340,15414,409,11,320.92,26.72
41341,15415,257,14,77.7,3.2
41342,15416,78,39,257.14,61.92
41343,15416,8,8,330.43,149.47
41344,15417,700,48,164.1,1025.94
41345,15417,452,47,495.07,1124.74
41346,15417,90,3,119.83,47.16
41347,15417,262,41,11.91,47.65
41348,15417,282,31,32.01,144.96
41349,15418,99,38,143.7,570.8
41350,15418,127,10,339.92,394.15
41351,15419,760,48,114.96,487.78
41352,15419,166,14,166.25,151.88
41353,15419,443,24,421.92,555.5
41354,15419,370,22,230.14,363.0
41355,15419,433,29,327.49,45.11
41356,15420,479,43,365.45,1698.28
41357,15420,144,20,484.02,77.13
41358,15421,678,15,285.28,320.33
41359,15421,68,29,473.63,1213.14
41360,15422,152,9,202.8,270.16
41361,15422,584,36,354.23,989.34
41362,15423,545,47,405.06,2462.55
41363,15423,666,36,203.99,634.62
41364,15424,734,2,239.31,38.89
41365,15424,275,34,71.79,320.09
41366,15425,545,18,67.12,31.33
41367,15425,791,19,386.42,98.17
41368,15425,270,48,335.98,2236.81
41369,15425,233,41,128.34,765.97
41370,15425,483,29,247.45,64.43
41371,15426,614,12,16.87,17.89
41372,15426,689,8,324.41,128.2
41373,15426,399,8,18.58,11.92
41374,15427,563,36,247.45,185.18
41375,15427,57,14,306.47,328.93
41376,15427,722,50,219.38,1484.94
41377,15427,617,26,376.13,373.5
41378,15428,473,9,55.85,8.62
41379,15428,328,39,173.33,831.73
41380,15428,281,16,53.85,54.14
41381,15429,247,20,254.09,394.5
41382,15429,285,30,116.32,6.2
41383,15429,755,39,7.85,36.44
41384,15430,614,33,320.83,1111.0
41385,15430,119,21,410.51,1229.95
41386,15430,368,4,306.21,88.83
41387,15431,205,47,101.54,405.05
41388,15431,134,22,81.0,254.17
41389,15431,541,28,44.81,174.25
41390,15432,634,10,402.63,1509.13
41391,15432,733,31,257.08,1100.84
41392,15432,222,47,493.73,2086.87
41393,15433,576,37,31.9,83.25
41394,15434,633,4,110.21,61.05
41395,15434,687,45,159.45,827.72
41396,15434,98,10,399.17,18.41
41397,15434,493,23,415.65,1140.92
41398,15434,39,23,101.12,169.23
41399,15434,189,4,52.26,23.93
41400,15435,20,16,26.71,4.02
41401,15436,677,27,363.46,178.55
41402,15436,9,47,239.92,124.58
41403,15436,793,38,157.4,716.96
41404,15436,334,31,444.27,779.86
41405,15436,343,21,422.24,190.22
41406,15437,47,28,388.14,508.59
41407,15437,125,1,366.94,52.99
41408,15438,35,47,297.23,1856.72
41409,15438,691,41,430.67,2589.99
41410,15438,395,30,329.53,1393.6
41411,15438,102,36,182.91,807.86
41412,15439,99,39,445.28,877.16
41413,15439,708,40,310.2,827.58
41414,15440,630,5,17.86,8.2
41415,15440,154,40,220.15,805.15
41416,15440,353,19,313.26,668.53
41417,15440,624,47,175.12,777.68
41418,15441,319,14,248.69,25.87
41419,15441,82,34,118.48,160.09
41420,15442,496,44,480.72,1668.08
41421,15442,399,43,66.23,19.81
41422,15442,705,18,416.3,393.64
41423,15442,736,39,208.81,867.15
41424,15442,61,20,260.88,716.45
41425,15443,690,37,49.72,174.69
41426,15443,93,6,435.21,334.89
41427,15443,727,9,65.51,34.63
41428,15443,636,45,55.51,355.91
41429,15444,357,49,438.55,2107.92
41430,15445,179,25,52.37,118.17
41431,15445,555,31,395.67,1492.34
41432,15445,285,21,90.61,45.6
41433,15445,681,4,227.48,19.91
41434,15445,687,46,308.14,1248.69
41435,15446,37,10,242.18,178.92
41436,15446,767,22,292.83,113.27
41437,15446,45,5,203.22,88.76
41438,15447,24,3,148.63,6.25
41439,15447,707,8,466.28,94.76
41440,15448,783,9,408.92,220.66
41441,15448,116,16,251.97,77.44
41442,15448,228,45,480.28,1306.99
41443,15448,471,50,314.33,2306.47
41444,15449,592,21,211.13,289.86
41445,15449,565,46,438.94,2111.27
41446,15450,354,3,128.5,21.52
41447,15450,607,31,113.88,92.46
41448,15450,262,3,235.59,41.62
41449,15450,182,47,335.81,1850.33
41450,15451,197,7,478.77,86.62
41451,15451,741,36,126.32,670.56
41452,15452,83,7,493.6,485.39
41453,15452,461,13,272.93,102.09
41454,15452,507,28,20.61,64.65
41455,15452,789,20,238.14,574.42
41456,15453,38,28,87.12,330.35
41457,15453,277,10,34.52,38.61
41458,15453,298,11,411.7,428.22
41459,15453,612,24,66.63,216.07
41460,15454,548,47,120.21,580.71
41461,15454,214,15,349.28,284.7
41462,15454,615,43,237.08,731.25
41463,15455,271,48,274.49,1232.88
41464,15455,34,49,363.29,2331.23
41465,15455,432,13,366.09,385.4
41466,15455,11,3,352.57,97.78
41467,15456,215,49,325.1,521.36
41468,15456,656,25,420.59,1241.27
41469,15456,314,31,202.1,251.3
41470,15457,773,40,19.6,87.89
41471,15457,614,34,359.34,1632.49
41472,15457,628,25,83.43,254.89
41473,15458,187,1,322.63,147.45
41474,15458,668,23,430.73,773.47
41475,15458,264,37,159.35,3508.98
41476,15459,400,23,361.81,641.47
41477,15459,525,26,370.1,960.31
41478,15459,558,17,156.16,106.35
41479,15460,605,40,292.65,1405.25
41480,15461,763,25,54.58,3.94
41481,15462,419,36,454.37,2193.57
41482,15462,204,9,163.19,97.28
41483,15462,303,36,479.93,2426.03
41484,15462,750,30,38.85,155.55
41485,15463,41,27,37.12,16.66
41486,15464,516,3,387.43,50.92
41487,15465,549,27,254.61,306.49
41488,15465,355,42,467.13,568.67
41489,15465,197,37,449.35,1948.31
41490,15466,477,7,284.89,33.21
41491,15467,773,33,127.69,204.89
41492,15467,446,40,144.22,607.58
41493,15467,297,6,112.48,36.22
41494,15467,700,10,369.26,139.64
41495,15467,52,45,102.26,6.91
41496,15467,359,1,405.82,55.61
41497,15468,383,30,11.32,1.93
41498,15468,42,46,353.67,1265.63
41499,15469,559,7,460.97,406.36
41500,15469,227,24,275.12,250.01
41501,15470,178,6,485.86,55.99
41502,15470,237,26,356.46,928.19
41503,15470,371,11,421.62,330.9
41504,15471,750,39,279.41,1581.97
41505,15472,233,41,45.51,140.6
41506,15472,749,12,120.43,169.4
41507,15472,257,19,313.35,682.99
41508,15473,233,44,127.1,477.74
41509,15473,101,28,373.92,595.0
41510,15473,660,49,135.88,714.46
41511,15474,459,16,139.78,211.47
41512,15475,401,46,220.07,776.76
41513,15476,165,45,314.93,7098.16
41514,15476,236,43,24.58,14.02
41515,15476,402,49,411.82,1893.25
41516,15477,14,19,134.32,347.03
41517,15477,547,36,217.97,308.52
41518,15478,774,15,94.39,55.09
41519,15478,787,1,336.83,2.95
41520,15478,232,49,81.3,182.31
41521,15478,250,19,347.32,696.62
41522,15478,767,49,109.78,699.54
41523,15478,427,43,111.23,480.86
41524,15479,55,14,213.25,365.84
41525,15479,719,1,91.56,11.22
41526,15479,379,30,436.22,1073.02
41527,15479,406,31,305.58,160.63
41528,15480,576,27,189.4,631.69
41529,15480,93,47,406.79,1394.99
41530,15480,689,41,188.67,470.93
41531,15480,260,44,385.07,1341.66
41532,15480,651,1,117.18,0.04
41533,15481,670,32,251.71,198.7
41534,15481,530,38,389.71,2068.54
41535,15481,471,24,465.73,141.42
41536,15482,399,48,336.85,1796.85
41537,15482,250,44,13.37,7.27
41538,15482,791,16,183.02,414.05
41539,15482,455,2,434.39,122.91
41540,15483,102,1,426.36,27.0
41541,15483,433,21,125.61,304.36
41542,15484,757,48,193.19,629.36
41543,15484,229,18,326.66,821.41
41544,15485,405,45,112.33,547.18
41545,15486,81,39,254.01,1238.75
41546,15486,82,24,180.15,84.18
41547,15486,690,41,483.69,1830.33
41548,15486,363,42,257.99,167.01
41549,15487,243,11,110.22,160.07
41550,15487,244,38,121.33,604.07
41551,15488,740,28,272.54,385.3
41552,15488,749,39,262.25,477.79
41553,15488,596,43,272.25,630.99
41554,15489,476,1,116.34,2.85
41555,15489,579,31,95.31,299.41
41556,15490,470,14,454.16,251.68
41557,15490,87,22,353.14,865.73
41558,15490,709,18,472.8,371.88
41559,15491,75,46,474.31,158.54
41560,15491,395,46,42.11,164.85
41561,15492,579,27,123.02,416.48
41562,15492,657,25,420.02,1244.78
41563,15492,575,43,182.48,523.7
41564,15493,698,14,10.01,9.36
41565,15493,635,2,343.6,72.81
41566,15493,5,48,487.75,187.86
41567,15493,509,34,201.52,362.02
41568,15494,438,23,59.23,65.7
41569,15494,343,9,276.19,224.3
41570,15495,345,17,264.4,45.78
41571,15495,5,47,149.67,318.22
41572,15496,474,32,442.32,2073.96
41573,15496,312,4,49.06,23.68
41574,15496,64,28,256.48,286.1
41575,15496,112,25,253.29,200.64
41576,15496,773,35,172.23,582.23
41577,15497,558,6,493.99,172.28
41578,15497,363,23,412.24,1339.2
41579,15498,609,21,271.51,517.35
41580,15499,186,12,393.69,547.68
41581,15499,99,4,93.01,50.36
41582,15500,225,10,138.71,28.02
41583,15501,400,8,488.05,566.76
41584,15501,507,21,243.29,427.74
41585,15501,511,22,138.47,95.44
41586,15501,147,44,217.11,190.64
41587,15501,38,19,417.34,501.76
41588,15502,623,14,90.46,11.5
41589,15502,482,5,495.28,289.74
41590,15503,213,20,24.18,17.85
41591,15503,707,28,34.22,30.42
41592,15504,614,29,432.31,156.75
41593,15504,498,42,57.46,333.56
41594,15504,601,32,441.71,621.06
41595,15504,551,35,51.08,91.86
41596,15504,612,4,24.35,1.77
41597,15505,577,26,349.11,177.35
41598,15505,375,15,137.23,14.97
41599,15506,523,38,151.24,55.36
41600,15506,688,28,203.33,644.17
41601,15506,437,16,228.26,222.72
41602,15506,177,41,39.11,184.95
41603,15506,558,7,57.06,39.82
41604,15507,661,7,317.72,112.09
41605,15507,452,5,230.2,125.46
41606,15508,344,33,489.59,2176.35
41607,15509,606,36,495.55,1504.74
41608,15509,511,48,405.33,2507.51
41609,15510,767,1,220.95,10.73
41610,15510,485,24,414.62,135.16
41611,15511,241,12,421.78,82.72
41612,15511,673,25,268.74,587.99
41613,15511,511,11,440.36,278.86
41614,15512,520,47,46.35,53.26
41615,15512,287,33,274.4,310.37
41616,15512,157,13,451.52,26.11
41617,15512,714,8,250.44,241.73
41618,15513,156,26,183.22,58.19
41619,15513,470,36,45.69,220.1
41620,15513,279,29,215.6,59.95
41621,15513,26,33,80.76,0.25
41622,15514,194,20,198.26,526.05
41623,15514,645,32,282.22,153.13
41624,15514,694,44,442.44,2410.32
41625,15515,424,45,189.89,244.9
41626,15516,373,42,406.67,8726.84
41627,15516,115,49,192.84,687.47
41628,15517,164,28,277.66,248.26
41629,15517,251,10,266.51,354.99
41630,15517,771,4,165.27,66.55
41631,15517,144,31,47.28,12.35
41632,15517,232,21,419.22,527.65
41633,15518,59,35,364.68,1250.84
41634,15518,34,1,455.49,26.75
41635,15519,609,30,325.61,1267.9
41636,15519,781,11,439.87,132.14
41637,15519,206,7,342.24,281.03
41638,15520,787,6,350.16,99.82
41639,15520,145,43,409.86,1103.47
41640,15520,798,33,423.69,215.32
41641,15520,57,18,31.82,74.43
41642,15521,526,14,332.7,502.63
41643,15521,153,38,166.91,735.02
41644,15521,92,46,131.98,414.53
41645,15522,540,10,384.83,514.38
41646,15522,187,33,223.37,734.5
41647,15523,173,42,312.77,1843.0
41648,15523,59,41,432.5,1837.36
41649,15524,22,26,335.21,325.44
41650,15524,272,8,320.73,66.57
41651,15525,342,39,164.09,616.17
41652,15525,788,21,277.24,613.29
41653,15525,391,47,410.05,1371.53
41654,15525,581,23,121.49,43.33
41655,15525,373,48,12.14,50.11
41656,15526,270,47,273.81,15.29
41657,15526,575,27,284.16,599.43
41658,15527,736,27,77.22,247.33
41659,15527,620,2,75.0,0.75
41660,15527,574,5,444.32,287.48
41661,15528,575,35,454.59,1096.08
41662,15528,268,19,421.56,641.08
41663,15529,74,16,407.99,660.39
41664,15529,379,3,157.05,19.98
41665,15529,19,7,290.3,83.12
41666,15530,270,28,197.93,627.2
41667,15530,239,49,292.31,874.89
41668,15531,736,7,409.85,216.74
41669,15532,756,41,58.33,293.43
41670,15532,90,37,112.98,333.97
41671,15533,461,31,376.02,856.92
41672,15533,457,8,411.99,329.77
41673,15533,608,21,77.08,112.67
41674,15533,249,8,47.04,4.8
41675,15534,763,13,489.71,814.85
41676,15535,193,37,379.78,6653.91
41677,15536,576,31,222.21,1004.27
41678,15536,162,19,62.75,174.47
41679,15536,404,43,249.87,352.63
41680,15537,744,32,119.82,339.68
41681,15537,304,20,387.96,1072.77
41682,15537,555,6,279.55,171.33
41683,15537,137,3,170.2,35.06
41684,15537,699,23,110.58,55.61
41685,15538,480,39,275.49,62.08
41686,15539,196,36,123.56,24.93
41687,15539,678,43,190.22,110.56
41688,15540,798,6,402.01,238.56
41689,15540,345,35,25.59,13.82
41690,15540,295,11,346.44,276.33
41691,15541,314,6,398.97,338.62
41692,15541,532,46,475.23,2770.09
41693,15541,247,13,465.87,733.16
41694,15541,706,25,339.0,541.2
41695,15542,168,21,138.1,270.97
41696,15542,774,26,352.77,48.62
41697,15543,362,45,127.4,65.27
41698,15543,145,9,335.29,271.09
41699,15543,125,15,135.64,9.9
41700,15543,320,26,23.32,53.26
41701,15543,424,3,289.08,9.51
41702,15544,171,48,371.58,1482.52
41703,15545,163,1,453.87,53.76
41704,15545,227,16,247.41,405.6
41705,15545,564,7,139.02,58.97
41706,15545,412,14,74.56,107.67
41707,15545,205,1,158.04,7.63
41708,15546,71,40,453.33,891.48
41709,15547,20,21,115.7,315.59
41710,15547,138,46,314.42,1586.13
41711,15547,339,24,223.6,274.29
41712,15548,91,19,490.15,699.17
41713,15549,526,12,342.55,234.87
41714,15549,182,1,51.89,5.96
41715,15550,336,40,27.75,43.01
41716,15550,98,2,116.61,6.26
41717,15551,753,44,474.59,201.55
41718,15551,235,48,13.27,30.87
41719,15552,408,23,68.76,217.63
41720,15552,758,48,54.8,175.87
41721,15553,64,18,83.3,31.82
41722,15553,212,50,426.43,1969.85
41723,15554,207,32,228.12,234.03
41724,15554,611,40,375.84,1979.25
41725,15554,197,21,75.92,8.36
41726,15554,409,22,311.84,750.42
41727,15554,414,17,116.04,273.4
41728,15554,457,26,297.17,516.62
41729,15555,402,38,268.44,1472.1
41730,15555,630,15,56.87,103.63
41731,15556,11,42,36.41,138.21
41732,15556,489,15,273.46,158.36
41733,15557,356,33,491.08,894.99
41734,15557,696,35,288.73,708.06
41735,15558,742,34,194.45,715.74
41736,15558,671,23,204.7,110.57
41737,15558,124,34,94.6,51.69
41738,15559,399,17,19.53,1.06
41739,15559,131,46,315.01,1808.77
41740,15559,77,24,485.48,544.36
41741,15560,728,7,257.29,176.21
41742,15560,68,8,210.09,215.45
41743,15560,628,28,98.76,65.7
41744,15560,286,41,12.27,6.55
41745,15561,56,18,98.47,62.39
